,file_name,C,Db,D,Eb,E,F,F#,G,Ab,A,Bb,B,ground_truth_key,feature_a,feature_b
1785,TRAXBKM128F14A5885.h5,0.2505274509803923,0.38671960784313725,0.18248039215686265,0.22560392156862746,0.15801568627450993,0.3215862745098038,0.44844313725490204,0.23039803921568613,0.2985352941176469,0.3243254901960783,0.5894098039215682,0.2169843137254903,10,1,0
1786,TRAGJEF128F92E367E.h5,0.3567567975830816,0.40298791540785495,0.25901963746223566,0.41940030211480284,0.2962250755287008,0.2428746223564953,0.20960422960725072,0.27504682779456197,0.5126450151057401,0.31323413897280955,0.28251963746223574,0.24408459214501493,8,8,1
1787,TRAUGTI128F4273726.h5,0.5590759334797615,0.5690125509883907,0.4608657044242237,0.2752748666457475,0.25483244430498825,0.21506369626608007,0.40561405710699816,0.2405735801694383,0.2011368057734541,0.1851666143708818,0.2118801380608723,0.5470702855349883,11,2,0
1788,TRAUEIZ128F14AE167.h5,0.6437116704805486,0.3762848970251714,0.3059405034324947,0.19899427917620124,0.28430663615560653,0.5638546910755149,0.2350331807780322,0.33627574370709423,0.23705263157894718,0.33325057208238035,0.3286716247139587,0.30672082379862686,5,5,1
1789,TRBIBTE128E078E882.h5,0.46787949260042305,0.3851289640591966,0.46987526427061316,0.2633255813953488,0.2747399577167017,0.2724693446088796,0.39087526427061375,0.5148435517970401,0.30220930232558146,0.31241226215644796,0.25909302325581424,0.4624693446088795,7,7,1
1790,TRBDMJK128F4221E31.h5,0.4034576523031207,0.4137830609212484,0.3050646359583953,0.37951411589896017,0.3773811292719168,0.34529866270430926,0.5307095096582471,0.5409955423476972,0.7060884101040124,0.5414554234769686,0.31470133729569116,0.24480534918276364,8,8,1
1791,TRBICGT128E0792473.h5,0.31079783393501764,0.6240640794223831,0.23977436823104706,0.3700568592057762,0.22943682310469346,0.36999909747292464,0.5157906137184115,0.25666877256317694,0.4092509025270761,0.22961913357400737,0.31591787003610083,0.37554693140794215,6,6,1
1792,TRAITKZ128F4266CD1.h5,0.5457059377945334,0.6105513666352498,0.41054948162111177,0.3151809613572102,0.2521913289349669,0.23023751178133806,0.26033459000942494,0.33668803016022636,0.42160226201696455,0.3643251649387374,0.3333091423185677,0.3240801131008481,8,8,1
1793,TRAOBQP12903CC4A7B.h5,0.28131285714285725,0.20412142857142884,0.5279414285714285,0.1598285714285716,0.20628142857142856,0.13472285714285712,0.21224571428571426,0.4569642857142858,0.19042571428571461,0.3445000000000001,0.18102000000000015,0.37043999999999994,7,7,1
1794,TRBIERO12903CC4BF5.h5,0.2688309859154931,0.5244444444444447,0.2394976525821597,0.3824788732394368,0.41646322378716727,0.21936150234741775,0.2761611893583728,0.22720970266040663,0.5486400625978086,0.24238497652582144,0.17588732394366213,0.16595774647887332,1,4,0
1795,TRAOBUI128E078E073.h5,0.30821049692909014,0.3596186487995537,0.4686152987158013,0.19177610273590193,0.2811608040201,0.3028308207705195,0.3106130653266329,0.42184589614740353,0.27076158570630937,0.4066292573981019,0.19116694584031294,0.15496594081518691,2,2,1
1796,TRAELXD128F14A8B21.h5,0.46461690647482023,0.20578956834532383,0.2085791366906474,0.11907194244604331,0.18812589928057538,0.47289748201438825,0.1407751798561153,0.26066187050359735,0.12215107913669067,0.20625179856115108,0.21133093525179864,0.22327697841726624,5,5,1
1797,TRAHOBV128F933CE68.h5,0.3209416386083056,0.6217115600448933,0.2618170594837261,0.3178350168350169,0.43323569023569025,0.24786419753086447,0.33887654320987676,0.1866329966329962,0.44513916947250276,0.2851245791245793,0.1887418630751962,0.37323456790123455,1,4,0
1798,TRAHYFB128F4280BB8.h5,0.19004566929133854,0.6417606299212604,0.18293070866141733,0.22982834645669317,0.25689763779527547,0.34841732283464594,0.7185669291338583,0.19046771653543332,0.2519653543307087,0.24226929133858288,0.308392125984252,0.1483212598425196,6,6,1
1799,TRBDFUH128F14AE5E1.h5,0.22415384615384612,0.06411538461538459,0.2355384615384615,0.034192307692307695,0.1643076923076923,0.2616923076923077,0.07826923076923077,0.5320384615384616,0.05496153846153847,0.26565384615384613,0.042499999999999996,0.3009230769230769,9,0,0
1800,TRBFFSS128F932F5D4.h5,0.22013718140929558,0.5829302848575716,0.18749700149925044,0.24696326836581675,0.15867616191904052,0.33487556221889025,0.39135682158920543,0.2019782608695652,0.2948643178410791,0.12006446776611703,0.23136056971514238,0.16183208395802112,6,6,1
1801,TRBERHS128F92FF079.h5,0.44214953271028,0.30110903426791313,0.27589875389408086,0.17983177570093456,0.2804688473520248,0.41783956386292825,0.26393457943925214,0.4527897196261682,0.3067040498442369,0.2713068535825544,0.2786838006230532,0.22030996884735216,5,5,1
1802,TRAZDAV128F42A6515.h5,0.7873745247148284,0.5921901140684414,0.28541254752851714,0.25276045627376403,0.2693022813688208,0.28135551330798453,0.34762072243346015,0.36542395437262426,0.35191349809885963,0.366454372623574,0.4067461977186317,0.32108745247148307,10,1,0
1803,TRAFLNZ128F92FE8CB.h5,0.3326780415430267,0.32799035608308635,0.4784161721068249,0.20872922848664677,0.42056824925816,0.26217581602373874,0.2771342729970326,0.3584510385756685,0.3049102373887239,0.4893709198813063,0.22160682492581601,0.33296216617210644,2,2,1
1804,TRABIEL128F931E1F2.h5,0.6052304492512485,0.6045956738768722,0.4887487520798676,0.32779783693843606,0.3130024958402665,0.4726239600665559,0.4060773710482533,0.40796838602329466,0.26927454242928417,0.27390016638935116,0.3110998336106485,0.3620923460898503,0,0,1
1805,TRANAOE128F429961F.h5,0.2283176895306858,0.20282129963898907,0.25893501805054175,0.2185938628158845,0.46163718411552385,0.3319205776173283,0.4166083032490977,0.2740415162454875,0.26208664259927805,0.3008646209386285,0.1882653429602887,0.4775126353790608,4,4,1
1806,TRATMYK12903CD4305.h5,0.5065976054138471,0.7475715773034872,0.42417907339927036,0.5054325871941694,0.3952863092139508,0.4132691306611136,0.3447110879750134,0.3297844872462258,0.34083810515356666,0.36004528891202503,0.4527777199375326,0.23243675169182682,10,1,0
1807,TRABJRI128F92EDF92.h5,0.2762041884816754,0.38291535776614344,0.3906954624781843,0.437761780104712,0.2841902268760906,0.24447033158813256,0.24496509598603816,0.35476788830715517,0.3135593368237344,0.3014921465968587,0.3512486910994765,0.2698001745200696,3,3,1
1808,TRADDHL128F92FD8DD.h5,0.46813656387665187,0.39490455212922176,0.34640969162995605,0.332649045521292,0.6829691629955952,0.3728252569750365,0.3162408223201173,0.28357268722466966,0.29716446402349506,0.31050073421439056,0.25826725403817935,0.6568032305433188,4,4,1
1809,TRAVGXU128F92F3854.h5,0.5498596300326439,0.6664504896626773,0.4216278563656149,0.4130685527747553,0.49384004352557115,0.6254766050054401,0.5347399347116435,0.4432676822633295,0.31078890097932554,0.3012491838955384,0.2041795429815016,0.22853862894450525,11,2,0
1810,TRAQYSF128F425D3D8.h5,0.4634301369863015,0.36010958904109575,0.495301369863014,0.3183917808219179,0.4314465753424652,0.39319589041095915,0.40739452054794534,0.47152191780821945,0.3213356164383562,0.43464383561643816,0.27973561643835626,0.32937808219178055,7,7,1
1811,TRAQPKX128F428146D.h5,0.5321709323583181,0.4637230347349175,0.3405429616087753,0.23191864716636204,0.3350639853747716,0.18345429616087752,0.23470932358318125,0.17697074954296177,0.24434917733089573,0.4072605118829983,0.3294195612431446,0.48666087751371095,9,9,1
1812,TRAGHGU128F92CC064.h5,0.58953578528827,0.3075149105367791,0.2454105367793242,0.23854572564612328,0.24649999999999997,0.5180666003976138,0.26150397614314147,0.20928528827037757,0.27859940357852886,0.3061709741550692,0.38247415506958277,0.21273161033797214,5,5,1
1813,TRAPQYR128F42AD043.h5,0.4947409326424869,0.21632435233160638,0.2247585492227982,0.2032694300518133,0.2693554404145078,0.20156787564766843,0.31506010362694314,0.36317823834196883,0.22751088082901516,0.3033005181347154,0.23761450777202095,0.4352134715025908,4,7,0
1814,TRAZBCD128F426EB2F.h5,0.26125623268698067,0.3806398891966761,0.3842077562326869,0.4862063711911352,0.21035457063711926,0.27763850415512464,0.295074792243767,0.38596121883656526,0.3047853185595565,0.23185595567867054,0.30924653739612207,0.14388781163434902,3,3,1
1815,TRBGBSQ128F93673BD.h5,0.48407889908256846,0.40448623853210985,0.3573449541284404,0.4416146788990822,0.39097798165137615,0.5118532110091738,0.41335779816513735,0.3472440366972477,0.3591266055045875,0.396220183486238,0.7518385321100924,0.5166165137614678,3,3,1
1816,TRBGXCK12903CEFAE3.h5,0.02307186858316217,0.2762669404517457,0.06488090349075977,0.014687885010266905,0.44362833675564683,0.019874743326488666,0.14029568788501035,0.01477412731006156,0.06180698151950718,0.8312607802874744,0.09581108829568795,0.3008706365503079,9,9,1
1817,TRAUKJZ128F9335412.h5,0.4889899713467053,0.3430171919770773,0.4751704871060168,0.20480229226361046,0.35912034383954167,0.44801432664756446,0.33160744985673324,0.47562607449856736,0.25259598853868176,0.39482521489971373,0.2358180515759313,0.4028323782234953,0,0,1
1818,TRBBVFT128F42ABB02.h5,0.30844126441691605,0.40983596753524093,0.2622691157624949,0.38702135839384894,0.259245621529261,0.25554293037163667,0.3068035027765909,0.24643998291328514,0.4440828705681329,0.2154980777445537,0.31201836821871004,0.21791200341734293,1,1,1
1819,TRANHEK128F4230E25.h5,0.417331967213115,0.6551407103825135,0.30530601092896137,0.31761885245901644,0.2600969945355192,0.40590573770491795,0.477158469945355,0.28308333333333346,0.36887158469945325,0.27903142076502735,0.3375409836065575,0.3010218579234972,1,1,1
1820,TRASDON128F42AD04D.h5,0.3612619565217393,0.300221739130435,0.34079021739130466,0.2439956521739131,0.36959891304347753,0.3624347826086956,0.2973663043478258,0.25161521739130405,0.28236739130434785,0.417775,0.30159673913043494,0.33651195652173854,9,0,0
1821,TRBEUSV128F42A5F43.h5,0.4561597139451728,0.5087008343265794,0.5753325387365917,0.21183790226460045,0.22385935637663915,0.146156138259833,0.2482419547079857,0.42431823599523283,0.1855232419547081,0.2952121573301547,0.21210965435041718,0.3138367103694873,7,7,1
1822,TRANCEE128F4267C92.h5,0.6967222222222218,0.3325555555555559,0.388453929539296,0.2506355013550135,0.2985975609756094,0.3129918699186991,0.25909214092140936,0.5751720867208673,0.26360027100271,0.2908197831978322,0.21689430894308914,0.3170867208672087,0,0,1
1823,TRBFBLS12903CBBABB.h5,0.31651990632318516,0.25187353629976555,0.41906088992974233,0.3438688524590163,0.2993770491803278,0.4616721311475409,0.2442880562060893,0.32568149882904013,0.22389461358313834,0.32957611241217794,0.5346018735363,0.25760889929742387,10,10,1
1824,TRADAXI128F9315DD0.h5,0.5679995391705063,0.401277419354839,0.42014285714285665,0.25242811059907866,0.4186511520737324,0.4487198156682029,0.30229585253456165,0.4961129032258072,0.26072718894009195,0.29618755760368654,0.25653271889400947,0.36386958525345575,0,0,1
1825,TRABGIJ128F92F5EC8.h5,0.3560070052539405,0.4614185639229418,0.3063905429071805,0.255429071803853,0.45136952714535866,0.26633450087565647,0.4155639229422065,0.34290542907180377,0.3646094570928197,0.5234693520140103,0.272786339754816,0.3859439579684765,9,9,1
1826,TRALDEZ128F4265BF7.h5,0.27915073212747604,0.34699655469422896,0.46992334194659785,0.22705598621877665,0.2902919896640823,0.145529715762274,0.16917915590008628,0.3429147286821707,0.31702756244616676,0.40066838931955207,0.15434022394487465,0.27341515934539173,2,2,1
1827,TRAQFUM12903D0F30B.h5,0.7393161711385056,0.41238941261783957,0.38412037708484426,0.24145685279187837,0.4209920232052208,0.424411892675852,0.41323350253807034,0.5632683103698334,0.32782233502538083,0.32826686004351,0.26245322697606976,0.3859144307469175,0,0,1
1828,TRBAVBD128F9347725.h5,0.4112803632236093,0.4448967082860383,0.39962996594778666,0.3601407491486937,0.3805981838819525,0.3717877412031783,0.4191952326901252,0.4594597048808175,0.4392724177071508,0.4098592508513051,0.3450533484676503,0.34344040862656044,7,7,1
1829,TRAWNBV128F4279867.h5,0.40182410423452725,0.5993713355048864,0.6621156351791533,0.3670081433224754,0.33536319218241034,0.3199429967426714,0.41434853420195455,0.43600325732899037,0.33004071661237794,0.4150846905537463,0.3351775244299675,0.2641319218241041,2,2,1
1830,TRASJHN128F421E3F1.h5,0.40329150579150563,0.48550675675675653,0.4177374517374517,0.5262519305019294,0.38062741312741266,0.21695077220077205,0.21649034749034743,0.34246621621621626,0.3681698841698841,0.18762355212355178,0.1461882239382242,0.3337722007722007,9,9,1
1831,TRAEHBW12903CE1045.h5,0.13687714987714983,0.21509336609336624,0.3524594594594599,0.14753808353808334,0.37998771498771494,0.13809336609336603,0.165056511056511,0.2350909090909092,0.2240565110565112,0.5667542997543,0.1890663390663391,0.18580343980343977,2,2,1
1832,TRBGDXT128F1487E86.h5,0.6638569667077683,0.6179543773119607,0.3964512946979043,0.397488286066584,0.4604685573366214,0.42834525277435265,0.5539173859432797,0.6855943279901359,0.47226757090012345,0.3974845869297166,0.36764118372379795,0.35047348951911256,7,7,1
1833,TRALBHB12903CA2E52.h5,0.4990924784217016,0.5216744759556101,0.5792268803945746,0.2518286066584467,0.23100493218249094,0.26542786683107294,0.2707595561035759,0.2938471023427869,0.21964858199753387,0.22667817509247823,0.18402342786683135,0.4160591861898892,0,0,1
1834,TRARGCC128F92F34B7.h5,0.3975945945945947,0.38107900207900197,0.41676784476784506,0.28147609147609126,0.328250173250173,0.2935841995841996,0.35039501039501064,0.4342293832293836,0.29279833679833683,0.3312286902286902,0.286966735966736,0.35071656271656276,7,7,1
1835,TRAYDWI128F429A0B0.h5,0.6991578400830745,0.505042575285566,0.2628774662512976,0.18498442367601223,0.19890238836967813,0.20978089304257547,0.26058463136033205,0.2764288681204568,0.2549678089304256,0.23792523364485968,0.30535825545171313,0.5296427829698855,7,7,1
1836,TRAFPDD128F92FBBA6.h5,0.3197583429228997,0.1676064441887226,0.3880460299194476,0.09315650172612208,0.2711196777905639,0.061186421173762905,0.18990218642117385,0.38946144994246257,0.08982968929804377,0.2291254315304947,0.058560414269275024,0.3639079401611047,7,7,1
1837,TRADMKA128F9344497.h5,0.5314956647398843,0.41311849710982707,0.3308179190751445,0.2588497109826588,0.3441647398843935,0.3687196531791902,0.4158887283236996,0.5695086705202311,0.38796531791907496,0.40793497109826565,0.3413323699421966,0.27217196531791904,0,0,1
1838,TRAWVLS128F148D430.h5,0.6711998616874132,0.8191168741355475,0.46549239280774524,0.34144260027662465,0.3428305670816051,0.4032786998616865,0.5005546334716461,0.5726708160442595,0.5428070539419084,0.45638105117565836,0.3710414937759331,0.3654993084370678,7,7,1
1839,TRAFYRO128F42ACFC7.h5,0.5603600485731632,0.5819489981785066,0.34987067395264115,0.4908597449908927,0.31214693381906466,0.4298621736490578,0.38669884638737095,0.32528779599271446,0.3529587128111717,0.32272556162720123,0.47558105646630255,0.227259866423801,10,1,0
1840,TRAALZN128F932D457.h5,0.32195652173913064,0.3053848631239935,0.47433494363929174,0.2412737520128825,0.37167149758454104,0.2115780998389697,0.32536392914653783,0.39896779388083753,0.22513526570048328,0.3785281803542674,0.21773429951690834,0.3044396135265698,7,7,1
1841,TRAYXZX128F930F022.h5,0.32939747191011265,0.29419943820224675,0.2581587078651686,0.19784410112359552,0.3525547752808989,0.1750674157303372,0.3464044943820225,0.33499297752808965,0.25547893258426974,0.2653820224719106,0.18826825842696648,0.3971727528089887,4,4,1
1842,TRAFSGL128F42ADA3E.h5,0.13733092659446466,0.41758122743682335,0.7519097472924187,0.21909025270758128,0.17747533092659462,0.10128038507821921,0.21922623345367018,0.10601444043321301,0.10435258724428412,0.31190854392298467,0.09402888086642607,0.14225270758122766,2,2,1
1843,TRAJATQ128F92F6DC2.h5,0.378780612244897,0.2522589285714284,0.40079209183673464,0.12441581632653058,0.20825637755102033,0.11288137755102064,0.2049056122448981,0.45962755102040787,0.17544387755102045,0.3422155612244898,0.15605867346938776,0.3191926020408165,7,7,1
1844,TRASDRJ128F428B1A7.h5,0.19114738510301102,0.1454548335974644,0.2566529318541999,0.12093502377179093,0.17576703645007916,0.11561965134706824,0.3154738510301111,0.8015404120443737,0.3836624405705232,0.31127733755942977,0.1967955625990492,0.318931854199683,7,7,1
1845,TRAXGFM128F421EE47.h5,0.24649549549549551,0.45833153153153144,0.1488702702702702,0.2556558558558561,0.19677477477477504,0.2757369369369368,0.47646486486486506,0.2147801801801802,0.44460180180180153,0.3841693693693691,0.35464504504504496,0.3024954954954957,6,6,1
1846,TRARPYM128F425A88B.h5,0.6737650485436898,0.4711737864077673,0.21371262135922345,0.20437961165048563,0.23923300970873757,0.18190291262135924,0.22941747572815527,0.2043563106796114,0.32136893203883504,0.3476533980582521,0.5132398058252428,0.49156019417475705,11,11,1
1847,TRAHIRO128F93093A1.h5,0.5885171650055366,0.5286157253599119,0.453987818383167,0.3502547065337762,0.2986943521594685,0.2740520487264672,0.27302436323366563,0.4204629014396458,0.31803211517164987,0.28156146179401986,0.36888482834994435,0.363800664451827,0,3,0
1848,TRAXUVK12903CEBD51.h5,0.4236108247422686,0.3093891752577322,0.3550618556701031,0.20515335051546374,0.441471649484536,0.23960567010309308,0.2091817010309279,0.33645618556701035,0.24621262886597975,0.4507177835051546,0.24074484536082472,0.3312203608247421,9,0,0
1849,TRAIRRA128F42788ED.h5,0.5356528758829472,0.56664076690212,0.40706458123107964,0.40150454086781073,0.46420181634712443,0.4103077699293643,0.41293138244197763,0.3774954591321899,0.284676084762866,0.29162159434914225,0.28861957618567097,0.4119818365287591,0,0,1
1850,TRAUQLK128F4275BE3.h5,0.4801954022988507,0.42210727969348627,0.34572701149425333,0.32788697318007703,0.41118678160919603,0.39483045977011455,0.37632950191570885,0.3846312260536401,0.2931398467432946,0.2527116858237547,0.30563888888888874,0.3520459770114934,5,5,1
1851,TRANPPB128F42962D4.h5,0.4364747663551401,0.41929158878504635,0.3087757009345794,0.29709906542056086,0.28826542056074766,0.3111065420560749,0.3203140186915888,0.41721869158878516,0.3781813084112148,0.3457271028037383,0.329942056074767,0.33925981308411224,5,8,0
1852,TRAJTZG128F931F7DC.h5,0.33290612244897955,0.17412653061224487,0.44728163265306164,0.2547877551020409,0.09605306122448978,0.1470857142857143,0.19603265306122442,0.40901224489795934,0.10858367346938783,0.1431306122448979,0.20869795918367348,0.11290204081632663,7,10,0
1853,TRAATMY128F9334DAC.h5,0.4189214586255255,0.27874754558204756,0.46707713884993013,0.17327208976157077,0.22356381486676005,0.3096072931276299,0.23555680224403894,0.3514319775596073,0.1723155680224403,0.27972089761570806,0.2586521739130436,0.20108134642356246,5,5,1
1854,TRAXOWL128F9343C95.h5,0.25932738095238084,0.2810312500000001,0.21213541666666694,0.20189880952380945,0.41906249999999967,0.35944494047619036,0.2635520833333335,0.23635119047619058,0.2763824404761905,0.46559077380952346,0.3485997023809525,0.23723660714285735,5,5,1
1855,TRAJZCR12903CC8D33.h5,0.012385892116182547,0.13221161825726147,0.3477282157676343,0.020721991701244794,0.07028838174273867,0.01506431535269706,0.18043153526970956,0.19048132780083016,0.07551037344398343,0.31135062240663836,0.035188796680497895,0.18825518672199196,2,2,1
1856,TRACFZI128E0795424.h5,0.3425131004366813,0.5942292576419215,0.433028384279476,0.35160043668122243,0.4194039301310046,0.324203056768559,0.5226768558951965,0.3309454148471613,0.4100174672489083,0.4035960698689957,0.2772336244541486,0.30560480349344976,6,9,0
1857,TRAQYZO12903CB818E.h5,0.4415717255717256,0.4123149688149688,0.26388877338877337,0.29223492723492733,0.3878097713097716,0.235141372141372,0.4097297297297296,0.24943035343035344,0.31310914760914776,0.29067983367983363,0.3818794178794184,0.47408316008316037,11,11,1
1858,TRBCBBN128F428A232.h5,0.2892609489051092,0.388005474452555,0.31412591240875914,0.3988138686131389,0.6641295620437951,0.2986642335766421,0.3045383211678835,0.32700729927007327,0.48832846715328476,0.45354197080291986,0.2690237226277373,0.4146167883211675,9,9,1
1859,TRANBWB128F429FB03.h5,0.22405749128919847,0.2843937282229965,0.23369686411149845,0.5103989547038326,0.1823222996515679,0.19002090592334522,0.20901567944250893,0.32012717770034865,0.3596358885017418,0.3309529616724745,0.3669390243902439,0.1908205574912892,8,8,1
1860,TRAROCB128EF35098A.h5,0.3461183908045973,0.31790229885057464,0.27267816091954017,0.49618735632183913,0.30794712643678174,0.4528494252873564,0.412822988505747,0.3085862068965516,0.4538264367816093,0.3083103448275866,0.4046080459770118,0.3463666666666668,3,6,0
1861,TRALNVU12903CC9C8F.h5,0.5402464157706092,0.484563620071684,0.30240322580645135,0.570182795698925,0.4596406810035844,0.3159955197132613,0.28984677419354826,0.28846057347670245,0.3153709677419355,0.3383234767025083,0.46878673835125434,0.4796693548387096,11,11,1
1862,TRBDXVN128F42334DD.h5,0.7732605561277043,0.5248970133882593,0.38840782698249215,0.38470030895983526,0.3751462409886709,0.42761071060762185,0.3509248197734296,0.36391555097837336,0.4003388259526262,0.33270339855818715,0.3930000000000002,0.4429186405767252,10,1,0
1863,TRAMLGE128F92F81DD.h5,0.46688397246804325,0.43857620452310725,0.3767836774827924,0.4083785644051124,0.38077777777777716,0.37285545722713886,0.5041386430678467,0.4305791543756147,0.5767384464110126,0.42841297935103206,0.33983284169124917,0.478392330383481,3,6,0
1864,TRBEFUY12903C98485.h5,0.4014967373572589,0.4018662316476347,0.3065668841761828,0.354258564437194,0.2959371941272436,0.30052283849918415,0.32097389885807504,0.4045554649265907,0.4149159869494289,0.3319355628058728,0.3688564437194121,0.29585562805872767,8,8,1
1865,TRAQPJU128F1484689.h5,0.7096957695769563,0.5424014401440143,0.3091647164716473,0.3241134113411337,0.43160306030603046,0.5630765076507651,0.41820792079207936,0.49473807380738094,0.4660738073807384,0.3977065706570661,0.4215436543654368,0.3305724572457246,5,8,0
1866,TRBCIXV128F4261F09.h5,0.5369986504723346,0.23133468286099856,0.23697165991902847,0.12736707152496637,0.13976248313090428,0.4196464237516864,0.18454925775978429,0.25145344129554675,0.18530094466936556,0.2784682860998651,0.33944939271255,0.24226315789473676,5,5,1
1867,TRAOVDA12903CEA49B.h5,0.7098516260162602,0.43800609756097525,0.32658130081300824,0.22374186991869904,0.31489430894308973,0.3544918699186994,0.26704268292682914,0.3731138211382114,0.26558130081300807,0.32812195121951193,0.2889857723577235,0.36736788617886157,0,0,1
1868,TRAZIWR128F4234282.h5,0.4603874458874456,0.33256493506493495,0.34887445887445906,0.1529761904761906,0.2565844155844157,0.3710021645021646,0.31151948051948053,0.38945887445887434,0.22085497835497836,0.2841471861471861,0.1923852813852813,0.33928787878787864,0,0,1
1869,TRALPZN128F4241A2F.h5,0.3096886956521737,0.4666724637681155,0.28569623188405785,0.3496968115942031,0.3283078260869558,0.2861884057971012,0.4460208695652172,0.4901211594202901,0.5663768115942034,0.42131362318840565,0.32185797101449326,0.302468405797101,1,4,0
1870,TRACXRL128F9317EAE.h5,0.6095791424033873,0.5436479618845954,0.3053726839597667,0.27325516146109047,0.28975542615140254,0.2447072525145581,0.36059714134462667,0.32679460031762825,0.5440868184224451,0.4855277924827946,0.4236283748014827,0.36000741132874503,6,9,0
1871,TRAPBPB12903D1553B.h5,0.1902477535301664,0.25373684210526304,0.19250192554557133,0.13674197689345327,0.49321181001283726,0.16362130937098834,0.3918267008985875,0.2779512195121953,0.2841309370988447,0.40768421052631565,0.16441848523748398,0.48669191270860074,9,9,1
1872,TRAOGMD128F9314BCD.h5,0.3988576687116566,0.3460650306748466,0.38228711656441744,0.29884785276073605,0.37771165644171767,0.3261815950920247,0.2268883435582822,0.32336809815950873,0.2496380368098161,0.2973582822085891,0.26860736196319024,0.2955226993865031,0,0,1
1873,TRAXHYT128F932C2EC.h5,0.5739335963182113,0.4054490466798162,0.3650973044049966,0.2759783037475342,0.5239250493096649,0.374406969099277,0.3177876397107169,0.3929566074950693,0.3775522682445758,0.514786324786325,0.37905259697567417,0.3451360946745561,9,0,0
1874,TRBFWCC128F93017D3.h5,0.37651716247139605,0.5104965675057209,0.23949771167048045,0.2793569794050343,0.21316590389016007,0.3461407322654463,0.4094565217391298,0.30083180778032015,0.42432379862700187,0.2510423340961098,0.2982986270022881,0.33944736842105266,6,6,1
1875,TRAXQNF128F1486DD9.h5,0.4426872635561159,0.33289785624211815,0.29131904161412336,0.26618284993694863,0.6384237074401007,0.18826355611601497,0.14831525851197983,0.1740706179066835,0.15490542244640612,0.20979066834804536,0.27513493064312705,0.4295283732660779,4,7,0
1876,TRAFYVC128F4268F8B.h5,0.6458662033014774,0.7124283231972187,0.31980451781059915,0.33494613379669824,0.40590269331016515,0.3188679409209383,0.40751172893136417,0.34112423979148565,0.43827193744569937,0.3867376194613375,0.33294178974804545,0.4034483058210256,1,4,0
1877,TRAQSGM128F4296A20.h5,0.4389601366742598,0.450019362186788,0.2550330296127562,0.3943872437357631,0.32367995444191366,0.3954624145785877,0.5885466970387244,0.4697346241457857,0.6069544419134398,0.3494248291571758,0.3821412300683368,0.3017767653758542,1,1,1
1878,TRAJJON128F426EB30.h5,0.3098511560693643,0.4526604046242772,0.4377124277456648,0.2811950867052023,0.20793352601156093,0.42761705202312156,0.13130202312138728,0.1966546242774566,0.2933526011560692,0.3453598265895955,0.31276011560693623,0.13869364161849718,10,10,1
1879,TRAFQEF128F93561A7.h5,0.378021159153634,0.48690800367985304,0.3550570377184915,0.2985271389144432,0.31498804047838075,0.3266154553817845,0.3438408463661453,0.4220975160993556,0.37440294388224465,0.4388077276908928,0.3205041398344064,0.22320791168353277,2,2,1
1880,TRAYBCH12903CF6C74.h5,0.2329104143337065,0.204515117581187,0.2660526315789473,0.3470470324748039,0.17247144456886923,0.3929977603583426,0.14734938409854434,0.23194736842105274,0.1707536394176929,0.24931354983202683,0.524393057110862,0.1902709966405375,10,10,1
1881,TRBALLT128F4297655.h5,0.36975068119891025,0.4758991825613082,0.3031621253405993,0.2948051771117166,0.4371743869209807,0.26043869209809256,0.3621076294277935,0.2749836512261582,0.35541825613079037,0.4341280653950955,0.28832697547683944,0.5042356948228889,9,9,1
1882,TRAHOUO12903CB8F75.h5,0.3548432934926961,0.3125803452855243,0.17867729083665354,0.2460956175298801,0.2882084993359893,0.2332549800796813,0.5367211155378477,0.1672629482071713,0.3134767596281543,0.2843718459495353,0.40650332005312034,0.48772908366533885,11,11,1
1883,TRAGCSY128F14546B1.h5,0.36930882352941163,0.25749579831932784,0.2251407563025212,0.20136764705882368,0.24744537815126033,0.14835294117647072,0.18658613445378147,0.24021848739495794,0.37985084033613453,0.5549369747899161,0.3789264705882353,0.45763235294117616,11,2,0
1884,TRAVGKR128E0789A99.h5,0.1979195710455766,0.2980616621983916,0.15632975871313676,0.2505630026809655,0.4417479892761394,0.15390616621983919,0.23743431635388726,0.18565147453083122,0.26160053619302964,0.24636461126005363,0.27832171581769455,0.3680589812332442,4,4,1
1885,TRAYDIG12903CEF277.h5,0.27583118556701014,0.20698840206185573,0.2908440721649484,0.3929600515463922,0.19894329896907215,0.47326932989690723,0.18614304123711348,0.2742886597938142,0.18403608247422687,0.22512886597938117,0.4151146907216494,0.16742654639175258,10,10,1
1886,TRABXLH128F935F8E7.h5,0.6477452991452993,0.4802923076923079,0.3616803418803417,0.5206307692307693,0.3032222222222224,0.32179145299145284,0.2452051282051281,0.3262581196581199,0.4394290598290603,0.28809914529914465,0.38151623931623924,0.3558991452991456,8,8,1
1887,TRABIZY128F933C696.h5,0.35920499108734405,0.3772834224598929,0.4662442067736182,0.337192513368984,0.4916060606060608,0.22269340463458104,0.40316399286987503,0.5374866310160424,0.3764830659536544,0.5705668449197856,0.2787878787878786,0.5263315508021393,7,7,1
1888,TRBIEJU12903CE6489.h5,0.3988477951635844,0.25863157894736866,0.36125746799431024,0.17635846372688482,0.34152062588904664,0.17936699857752492,0.23388193456614523,0.4687724039829302,0.11766998577524876,0.16145945945945958,0.08848364153627324,0.22567140825035553,0,0,1
